poly_id,s2_date,ndvi_finale,sorgente,distanza_giorni,ndvi_osservato
P112,2024-09-24,0.555525,interpolato_inaffidabile,5,
P112,2024-09-29,0.5303,osservato,0,0.5303
P112,2024-10-04,0.46996666666666664,interpolato_inaffidabile,5,
P112,2024-10-09,0.4096333333333333,interpolato_inaffidabile,10,
P112,2024-10-14,0.3493,interpolato_inaffidabile,15,
P112,2024-10-19,0.28896666666666665,interpolato_inaffidabile,10,
P112,2024-10-24,0.22863333333333336,interpolato_inaffidabile,5,
P112,2024-10-29,0.1683,osservato,0,0.1683
P112,2024-11-03,0.3156,osservato,0,0.3156
P112,2024-11-08,0.3307,interpolato_inaffidabile,5,
P112,2024-11-13,0.3458,osservato,0,0.3458
P112,2024-11-18,0.32775,interpolato_inaffidabile,5,
P112,2024-11-23,0.3097,osservato,0,0.3097
P112,2024-11-28,0.28822499999999995,interpolato_inaffidabile,5,
P112,2024-12-03,0.26675,interpolato_inaffidabile,10,
P112,2024-12-08,0.245275,interpolato_inaffidabile,5,
P112,2024-12-13,0.2238,osservato,0,0.2238
P112,2024-12-18,0.24985,interpolato_inaffidabile,5,
P112,2024-12-23,0.2759,osservato,0,0.2759
P112,2024-12-28,0.232,osservato,0,0.232
P112,2025-01-02,0.2488,interpolato_inaffidabile,5,
P112,2025-01-07,0.2656,interpolato_inaffidabile,5,
P112,2025-01-12,0.2824,osservato,0,0.2824
P112,2025-01-17,0.2523,osservato,0,0.2523
P112,2025-01-22,0.233325,interpolato_inaffidabile,5,
P112,2025-01-27,0.21435,interpolato_inaffidabile,10,
P112,2025-02-01,0.19537500000000002,interpolato_inaffidabile,5,
P112,2025-02-06,0.1764,osservato,0,0.1764
P112,2025-02-11,0.19169999999999998,interpolato_inaffidabile,5,
P112,2025-02-16,0.207,osservato,0,0.207
P112,2025-02-21,0.1379,osservato,0,0.1379
P112,2025-02-26,0.15544999999999998,interpolato_inaffidabile,5,
P112,2025-03-03,0.173,osservato,0,0.173
P112,2025-03-08,0.19374999999999998,interpolato_inaffidabile,5,
P112,2025-03-13,0.2145,osservato,0,0.2145
P112,2025-03-15,0.20904,interpolato_inaffidabile,2,
P112,2025-03-18,0.20085,interpolato_inaffidabile,5,
P112,2025-03-23,0.1872,osservato,0,0.1872
P112,2025-03-25,0.1577,osservato,0,0.1577
P112,2025-03-28,0.152,interpolato_inaffidabile,3,
P112,2025-04-02,0.1425,interpolato_inaffidabile,2,
P112,2025-04-04,0.1387,osservato,0,0.1387
P112,2025-04-07,0.131425,interpolato_inaffidabile,3,
P112,2025-04-12,0.1193,osservato,0,0.1193
P112,2025-04-14,0.13722,interpolato_inaffidabile,2,
P112,2025-04-17,0.1641,osservato,0,0.1641
P112,2025-04-22,0.1468,osservato,0,0.1468
P112,2025-04-24,0.1108,osservato,0,0.1108
P112,2025-04-27,0.1602,osservato,0,0.1602
P112,2025-05-02,0.1046,osservato,0,0.1046
P112,2025-05-04,0.10588,interpolato_inaffidabile,2,
P112,2025-05-07,0.1078,interpolato_inaffidabile,5,
P112,2025-05-12,0.111,osservato,0,0.111
P112,2025-05-14,0.1207,osservato,0,0.1207
P112,2025-05-17,0.1055,osservato,0,0.1055
P112,2025-05-22,0.09166666666666666,interpolato_inaffidabile,5,
P112,2025-05-24,0.08613333333333334,interpolato_inaffidabile,7,
P112,2025-05-27,0.07783333333333334,interpolato_inaffidabile,5,
P112,2025-06-01,0.064,osservato,0,0.064
P112,2025-06-03,0.0591,osservato,0,0.0591
P112,2025-06-11,0.1403,osservato,0,0.1403
P112,2025-06-13,0.16706000000000001,interpolato_inaffidabile,2,
P112,2025-06-16,0.2072,osservato,0,0.2072
P112,2025-06-21,0.2098,osservato,0,0.2098
P112,2025-06-23,0.2052,osservato,0,0.2052
P112,2025-06-26,0.218,osservato,0,0.218
P112,2025-07-01,0.2836,osservato,0,0.2836
P112,2025-07-03,0.3433,osservato,0,0.3433
P112,2025-07-06,0.3374125,interpolato_inaffidabile,3,
P112,2025-07-11,0.3276,osservato,0,0.3276
P112,2025-07-13,0.3946,interpolato_inaffidabile,2,
P112,2025-07-16,0.4951,osservato,0,0.4951
P112,2025-07-21,0.5789571428571428,interpolato_inaffidabile,2,
P112,2025-07-23,0.6125,osservato,0,0.6125
P112,2025-07-26,0.7464,osservato,0,0.7464
P112,2025-07-31,0.6761,osservato,0,0.6761
P112,2025-08-02,0.6739333333333334,interpolato_inaffidabile,2,
P112,2025-08-05,0.6706833333333334,interpolato_inaffidabile,5,
P112,2025-08-12,0.6631,osservato,0,0.6631
P112,2025-08-15,0.6734,osservato,0,0.6734
P112,2025-08-20,0.5531,osservato,0,0.5531
P112,2025-08-22,0.7296,osservato,0,0.7296
P112,2025-08-25,0.3389,osservato,0,0.3389
P112,2025-08-30,0.7248,osservato,0,0.7248
P112,2025-09-01,0.6716,osservato,0,0.6716
P112,2025-09-04,0.6724,osservato,0,0.6724
P112,2025-09-11,0.608,osservato,0,0.608
P112,2025-09-14,0.5453,osservato,0,0.5453
P112,2025-09-19,0.5325,osservato,0,0.5325
P112,2025-09-21,0.501,osservato,0,0.501
P112,2025-09-24,0.4774875,interpolato_inaffidabile,3,
P112,2025-09-29,0.4383,osservato,0,0.4383
P112,2025-10-01,0.4389,osservato,0,0.4389
P112,2025-10-04,0.2464,osservato,0,0.2464
P112,2025-10-09,0.252625,interpolato_inaffidabile,5,
P112,2025-10-11,0.255115,interpolato_inaffidabile,7,
P112,2025-10-14,0.25885,interpolato_inaffidabile,10,
P112,2025-10-19,0.265075,interpolato_inaffidabile,5,
P112,2025-10-21,0.267565,interpolato_inaffidabile,3,
P112,2025-10-24,0.2713,osservato,0,0.2713
P112,2025-10-29,0.26006666666666667,interpolato_inaffidabile,5,
P112,2025-10-31,0.2555733333333333,interpolato_inaffidabile,7,
P112,2025-11-08,0.2376,osservato,0,0.2376
P112,2025-11-10,0.2357,osservato,0,0.2357
P112,2025-11-13,0.24022307692307693,interpolato_inaffidabile,3,
P112,2025-11-18,0.24776153846153848,interpolato_inaffidabile,5,
P112,2025-11-20,0.2507769230769231,interpolato_inaffidabile,3,
P112,2025-11-23,0.2553,osservato,0,0.2553
P112,2025-11-28,0.2281,osservato,0,0.2281
P112,2025-11-30,0.2235,interpolato_inaffidabile,2,
P112,2025-12-03,0.21660000000000001,interpolato_inaffidabile,5,
P112,2025-12-08,0.2051,osservato,0,0.2051
P112,2025-12-10,0.1879,osservato,0,0.1879
P112,2025-12-13,0.2291,osservato,0,0.2291
P112,2025-12-18,0.22913333333333333,interpolato_inaffidabile,5,
P112,2025-12-20,0.22914666666666667,interpolato_inaffidabile,7,
P112,2025-12-23,0.22916666666666666,interpolato_inaffidabile,5,
P112,2025-12-28,0.2292,osservato,0,0.2292
P112,2025-12-30,,non_stimabile,2,
P113,2023-01-03,0.2975937080618698,radar,25,
P113,2023-01-08,0.23160032015655094,radar,20,
P113,2023-01-13,0.23160032015655094,radar,15,
P113,2023-01-18,0.32742699860097435,radar,10,
P113,2023-01-23,0.32742699860097435,radar,5,
P113,2023-01-28,0.194,osservato,0,0.194
P113,2023-02-02,0.1388,osservato,0,0.1388
P113,2023-02-07,0.1789,osservato,0,0.1789
P113,2023-02-12,0.1409,osservato,0,0.1409
P113,2023-02-17,0.1719,osservato,0,0.1719
P113,2023-02-22,0.16615,interpolato,5,
P113,2023-02-27,0.1604,interpolato,10,
P113,2023-03-09,0.1489,osservato,0,0.1489
P113,2023-03-14,0.15507500000000002,interpolato,5,
P113,2023-03-19,0.16125,interpolato,10,
P113,2023-03-24,0.167425,interpolato,5,
P113,2023-03-29,0.1736,osservato,0,0.1736
P113,2023-04-03,0.2138,osservato,0,0.2138
P113,2023-04-08,0.1875,interpolato,5,
P113,2023-04-13,0.1612,osservato,0,0.1612
P113,2023-04-18,0.1562,interpolato,5,
P113,2023-04-23,0.1512,osservato,0,0.1512
P113,2023-04-28,0.18556,interpolato,5,
P113,2023-05-03,0.21992,interpolato,10,
P113,2023-05-08,0.25428,interpolato,10,
P113,2023-05-13,0.28864,interpolato,5,
P113,2023-05-18,0.323,osservato,0,0.323
P113,2023-05-23,0.3355,interpolato,5,
P113,2023-05-28,0.348,interpolato,5,
P113,2023-06-02,0.3605,osservato,0,0.3605
P113,2023-06-07,0.56045,interpolato,5,
P113,2023-06-12,0.7604,osservato,0,0.7604
P113,2023-06-17,0.7801,osservato,0,0.7801
P113,2023-06-22,0.7234,osservato,0,0.7234
P113,2023-06-27,0.7643666666666667,interpolato,5,
P113,2023-07-02,0.8053333333333333,interpolato,5,
P113,2023-07-07,0.8463,osservato,0,0.8463
P113,2023-07-12,0.7545,osservato,0,0.7545
P113,2023-07-17,0.7671,osservato,0,0.7671
P113,2023-07-22,0.7,osservato,0,0.7
P113,2023-07-27,0.6773,interpolato,5,
P113,2023-08-01,0.6546,interpolato,5,
P113,2023-08-06,0.6319,osservato,0,0.6319
P113,2023-08-11,0.5407,osservato,0,0.5407
P113,2023-08-16,0.4839,osservato,0,0.4839
P113,2023-08-21,0.4424,osservato,0,0.4424
P113,2023-08-26,0.3895,osservato,0,0.3895
P113,2023-08-31,0.4177,osservato,0,0.4177
P113,2023-09-05,0.3791,osservato,0,0.3791
P113,2023-09-10,0.3367,osservato,0,0.3367
P113,2023-09-15,0.2793,interpolato,5,
P113,2023-09-20,0.2219,interpolato,5,
P113,2023-09-25,0.1645,osservato,0,0.1645
P113,2023-09-30,0.1377,osservato,0,0.1377
P113,2023-10-05,0.0764,interpolato,5,
P113,2023-10-10,0.0151,osservato,0,0.0151
P113,2023-10-15,0.056060000000000006,interpolato,5,
P113,2023-10-20,0.09702000000000001,interpolato,10,
P113,2023-10-25,0.13798,interpolato,10,
P113,2023-10-30,0.17894000000000002,interpolato,5,
P113,2023-11-04,0.2199,osservato,0,0.2199
P113,2023-11-09,0.21324,interpolato,5,
P113,2023-11-14,0.20658,interpolato,10,
P113,2023-11-19,0.19992,interpolato,10,
P113,2023-11-24,0.19326,interpolato,5,
P113,2023-11-29,0.1866,osservato,0,0.1866
P113,2023-12-09,0.0326,osservato,0,0.0326
P113,2023-12-14,0.12360000000000002,interpolato,5,
P113,2023-12-19,0.2146,osservato,0,0.2146
P113,2023-12-24,0.2098,osservato,0,0.2098
P113,2023-12-29,0.242375,interpolato,5,
P113,2024-01-03,0.27495,interpolato,10,
P113,2024-01-08,0.307525,interpolato,5,
P113,2024-01-13,0.3401,osservato,0,0.3401
P113,2024-01-18,0.36155000000000004,interpolato,5,
P113,2024-01-23,0.383,osservato,0,0.383
P113,2024-01-28,0.38739999999999997,interpolato,5,
P113,2024-02-02,0.3918,osservato,0,0.3918
P113,2024-02-07,0.4597,interpolato,5,
P113,2024-02-12,0.5276000000000001,interpolato,10,
P113,2024-02-17,0.5955,interpolato,15,
P113,2024-02-22,0.6634,interpolato,10,
P113,2024-02-27,0.7313000000000001,interpolato,5,
P113,2024-03-03,0.7992,osservato,0,0.7992
P113,2024-03-08,0.78005,interpolato,5,
P113,2024-03-13,0.7609,osservato,0,0.7609
P113,2024-03-18,0.81,interpolato,5,
P113,2024-03-23,0.8591,osservato,0,0.8591
P113,2024-03-28,0.8714,interpolato,5,
P113,2024-04-02,0.8837,osservato,0,0.8837
P113,2024-04-07,0.8068,osservato,0,0.8068
P113,2024-04-12,0.8088,osservato,0,0.8088
P113,2024-04-17,0.7447166666666667,interpolato,5,
P113,2024-04-22,0.6806333333333333,interpolato,10,
P113,2024-04-27,0.6165499999999999,interpolato,15,
P113,2024-05-02,0.5524666666666667,interpolato,10,
P113,2024-05-07,0.48838333333333334,interpolato,5,
P113,2024-05-12,0.4243,osservato,0,0.4243
P113,2024-05-17,0.3076,osservato,0,0.3076
P113,2024-05-22,0.2453,osservato,0,0.2453
P113,2024-05-27,0.2186,osservato,0,0.2186
P113,2024-06-01,0.2604,osservato,0,0.2604
P113,2024-06-06,0.2561,osservato,0,0.2561
P113,2024-06-11,0.23725000000000002,interpolato,5,
P113,2024-06-16,0.2184,osservato,0,0.2184
P113,2024-06-21,0.254525,interpolato,5,
P113,2024-06-26,0.29065,interpolato,10,
P113,2024-07-01,0.32677500000000004,interpolato,5,
P113,2024-07-06,0.3629,osservato,0,0.3629
P113,2024-07-11,0.4048,osservato,0,0.4048
P113,2024-07-26,0.1484,osservato,0,0.1484
P113,2024-07-31,0.1485,osservato,0,0.1485
P113,2024-08-05,0.2217,osservato,0,0.2217
P113,2024-08-10,0.1697,osservato,0,0.1697
P113,2024-08-15,0.182,osservato,0,0.182
P113,2024-08-20,0.21475,interpolato,5,
P113,2024-08-25,0.2475,osservato,0,0.2475
P113,2024-08-30,0.2235,osservato,0,0.2235
